time,snimac1_1,snimac2_1,spir_1,vent_1
2996.4,9.51171875,7.802734375,8,2
2996.5,9.5068359375,7.79296875,8,2
2996.6,9.51171875,7.7880859375,8,2
2996.7,9.5068359375,7.783203125,8,2
2996.8,9.4970703125,7.7978515625,8,2
2996.9,9.53125,7.802734375,8,2
2997,9.5263671875,7.8173828125,8,2
2997.1,9.541015625,7.8076171875,8,2
2997.2,9.53125,7.802734375,8,2
2997.3,9.51171875,7.7978515625,8,2
2997.4,9.5263671875,7.8173828125,8,2
2997.5,9.5556640625,7.8076171875,8,2
2997.6,9.53125,7.7880859375,8,2
2997.7,9.521484375,7.8125,8,2
2997.8,9.55078125,7.7978515625,8,2
2997.9,9.53125,7.7978515625,8,2
2998,9.5703125,7.8076171875,8,2
2998.1,9.55078125,7.7978515625,8,2
2998.2,9.55078125,7.8125,8,2
2998.3,9.5458984375,7.8125,8,2
2998.4,9.521484375,7.7978515625,8,2
2998.5,9.55078125,7.802734375,8,2
2998.6,9.5654296875,7.8076171875,8,2
2998.7,9.58984375,7.8271484375,8,2
2998.8,9.580078125,7.8271484375,8,2
2998.9,9.560546875,7.8173828125,8,2
2999,9.5849609375,7.8271484375,8,2
2999.1,9.5849609375,7.8369140625,8,2
2999.2,9.58984375,7.841796875,8,2
2999.3,9.58984375,7.83203125,8,2
2999.4,9.5703125,7.8515625,8,2
2999.5,9.609375,7.83203125,8,2
2999.6,9.5947265625,7.841796875,8,2
2999.7,9.609375,7.861328125,8,2
2999.8,9.6142578125,7.8173828125,8,2
2999.9,9.609375,7.8564453125,8,2
3000,9.6142578125,7.83203125,9,2
3000.1,9.619140625,7.8369140625,9,2
3000.2,9.6044921875,7.8515625,9,2
3000.3,9.5947265625,7.861328125,9,2
3000.4,9.6240234375,7.8515625,9,2
3000.5,9.58984375,7.83203125,9,2
3000.6,9.599609375,7.841796875,9,2
3000.7,9.6142578125,7.822265625,9,2
3000.8,9.6435546875,7.83203125,9,2
3000.9,9.6044921875,7.861328125,9,2
3001,9.6142578125,7.8564453125,9,2
3001.1,9.6240234375,7.8515625,9,2
3001.2,9.638671875,7.822265625,9,2
3001.3,9.619140625,7.8564453125,9,2
3001.4,9.619140625,7.87109375,9,2
3001.5,9.6533203125,7.8173828125,9,2
3001.6,9.6484375,7.841796875,9,2
3001.7,9.638671875,7.83203125,9,2
3001.8,9.6435546875,7.8515625,9,2
3001.9,9.6533203125,7.8369140625,9,2
3002,9.619140625,7.87109375,9,2
3002.1,9.638671875,7.8759765625,9,2
3002.2,9.6240234375,7.8515625,9,2
3002.3,9.6435546875,7.8759765625,9,2
3002.4,9.6630859375,7.83203125,9,2
3002.5,9.62890625,7.9150390625,9,2
3002.6,9.658203125,7.8564453125,9,2
3002.7,9.66796875,7.87109375,9,2
3002.8,9.638671875,7.861328125,9,2
3002.9,9.658203125,7.8564453125,9,2
3003,9.66796875,7.8466796875,9,2
3003.1,9.6630859375,7.880859375,9,2
3003.2,9.6484375,7.91015625,9,2
3003.3,9.6533203125,7.8369140625,9,2
3003.4,9.677734375,7.87109375,9,2
3003.5,9.6533203125,7.8564453125,9,2
3003.6,9.6875,7.8857421875,9,2
3003.7,9.658203125,7.91015625,9,2
3003.8,9.6728515625,7.8955078125,9,2
3003.9,9.66796875,7.890625,9,2
3004,9.6826171875,7.861328125,9,2
3004.1,9.6630859375,7.8662109375,9,2
3004.2,9.677734375,7.8759765625,9,2
3004.3,9.658203125,7.9052734375,9,2
3004.4,9.6630859375,7.890625,9,2
3004.5,9.6630859375,7.9052734375,9,2
3004.6,9.6875,7.8759765625,9,2
3004.7,9.7021484375,7.8955078125,9,2
3004.8,9.6728515625,7.919921875,9,2
3004.9,9.677734375,7.8857421875,9,2
3005,9.6923828125,7.8759765625,9,2
3005.1,9.7021484375,7.880859375,9,2
3005.2,9.6875,7.9052734375,9,2
3005.3,9.70703125,7.880859375,9,2
3005.4,9.7119140625,7.8759765625,9,2
3005.5,9.6923828125,7.900390625,9,2
3005.6,9.697265625,7.91015625,9,2
3005.7,9.716796875,7.8857421875,9,2
3005.8,9.6875,7.890625,9,2
3005.9,9.677734375,7.91015625,9,2
3006,9.6923828125,7.8857421875,9,2
3006.1,9.6875,7.890625,9,2
3006.2,9.7119140625,7.9052734375,9,2
3006.3,9.697265625,7.8759765625,9,2
3006.4,9.7021484375,7.900390625,9,2
3006.5,9.6923828125,7.9150390625,9,2
3006.6,9.7119140625,7.8857421875,9,2
3006.7,9.7021484375,7.8759765625,9,2
3006.8,9.70703125,7.8857421875,9,2
3006.9,9.7265625,7.890625,9,2
3007,9.716796875,7.8955078125,9,2
3007.1,9.7119140625,7.8857421875,9,2
3007.2,9.716796875,7.890625,9,2
3007.3,9.6875,7.900390625,9,2
3007.4,9.7216796875,7.83203125,9,2
3007.5,9.7119140625,7.890625,9,2
3007.6,9.716796875,7.8955078125,9,2
3007.7,9.7216796875,7.958984375,9,2
3007.8,9.70703125,7.96875,9,2
3007.9,9.7021484375,7.9296875,9,2
3008,9.70703125,7.94921875,9,2
3008.1,9.7021484375,7.9296875,9,2
3008.2,9.716796875,7.939453125,9,2
3008.3,9.716796875,7.9443359375,9,2
3008.4,9.70703125,7.94921875,9,2
3008.5,9.70703125,7.9345703125,9,2
3008.6,9.736328125,7.9296875,9,2
3008.7,9.7021484375,7.9248046875,9,2
3008.8,9.716796875,7.939453125,9,2
3008.9,9.7314453125,7.9345703125,9,2
3009,9.7314453125,7.9150390625,9,2
3009.1,9.7509765625,7.9248046875,9,2
3009.2,9.7314453125,7.9541015625,9,2
3009.3,9.7216796875,7.9296875,9,2
3009.4,9.7265625,7.900390625,9,2
3009.5,9.716796875,7.9296875,9,2
3009.6,9.7265625,7.9638671875,9,2
3009.7,9.7265625,7.9248046875,9,2
3009.8,9.716796875,7.939453125,9,2
3009.9,9.736328125,7.9443359375,9,2
3010,9.74609375,7.9443359375,9,2
3010.1,9.7265625,7.958984375,9,2
3010.2,9.7265625,7.958984375,9,2
3010.3,9.7314453125,7.94921875,9,2
3010.4,9.7314453125,7.9541015625,9,2
3010.5,9.74609375,7.9248046875,9,2
3010.6,9.7265625,7.919921875,9,2
3010.7,9.7265625,7.9150390625,9,2
3010.8,9.7509765625,7.91015625,9,2
3010.9,9.755859375,7.919921875,9,2
3011,9.736328125,7.919921875,9,2
3011.1,9.755859375,7.939453125,9,2
3011.2,9.7314453125,7.9296875,9,2
3011.3,9.7314453125,7.9541015625,9,2
3011.4,9.7705078125,7.94921875,9,2
3011.5,9.755859375,7.9345703125,9,2
3011.6,9.7509765625,7.939453125,9,2
3011.7,9.7314453125,7.9296875,9,2
3011.8,9.7314453125,7.9736328125,9,2
3011.9,9.7412109375,7.96875,9,2
3012,9.736328125,7.9443359375,9,2
3012.1,9.7607421875,7.9443359375,9,2
3012.2,9.765625,7.958984375,9,2
3012.3,9.7314453125,7.939453125,9,2
3012.4,9.7509765625,7.9638671875,9,2
3012.5,9.736328125,7.978515625,9,2
3012.6,9.7607421875,7.96875,9,2
3012.7,9.7412109375,7.9736328125,9,2
3012.8,9.7509765625,7.9736328125,9,2
3012.9,9.775390625,7.9345703125,9,2
3013,9.755859375,7.939453125,9,2
3013.1,9.74609375,7.9541015625,9,2
3013.2,9.74609375,7.9541015625,9,2
3013.3,9.755859375,7.939453125,9,2
3013.4,9.755859375,7.9541015625,9,2
3013.5,9.736328125,7.9443359375,9,2
3013.6,9.755859375,7.98828125,9,2
3013.7,9.7705078125,7.958984375,9,2
3013.8,9.755859375,7.9638671875,9,2
3013.9,9.74609375,7.9345703125,9,2
3014,9.78515625,7.9638671875,9,2
3014.1,9.765625,7.9443359375,9,2
3014.2,9.775390625,7.978515625,9,2
3014.3,9.765625,7.958984375,9,2
3014.4,9.755859375,7.958984375,9,2
3014.5,9.755859375,7.96875,9,2
3014.6,9.7509765625,7.94921875,9,2
3014.7,9.765625,7.978515625,9,2
3014.8,9.7509765625,7.9541015625,9,2
3014.9,9.78515625,7.94921875,9,2
3015,9.78515625,7.9541015625,9,2
3015.1,9.7802734375,7.9638671875,9,2
3015.2,9.765625,7.958984375,9,2
3015.3,9.7802734375,7.958984375,9,2
3015.4,9.7900390625,7.978515625,9,2
3015.5,9.7900390625,7.9443359375,9,2
3015.6,9.7900390625,7.9638671875,9,2
3015.7,9.7900390625,7.9443359375,9,2
3015.8,9.794921875,7.939453125,9,2
3015.9,9.78515625,7.94921875,9,2
3016,9.7607421875,7.9296875,9,2
3016.1,9.7900390625,7.939453125,9,2
3016.2,9.755859375,7.9345703125,9,2
3016.3,9.775390625,7.939453125,9,2
3016.4,9.78515625,7.958984375,9,2
3016.5,9.765625,7.9443359375,9,2
3016.6,9.794921875,7.9296875,9,2
3016.7,9.7900390625,7.9150390625,9,2
3016.8,9.765625,7.9443359375,9,2
3016.9,9.7998046875,7.9296875,9,2
3017,9.78515625,7.9345703125,9,2
3017.1,9.794921875,7.919921875,9,2
3017.2,9.794921875,7.9248046875,9,2
3017.3,9.78515625,7.9541015625,9,2
3017.4,9.755859375,7.9345703125,9,2
3017.5,9.7802734375,7.9248046875,9,2
3017.6,9.7998046875,7.9296875,9,2
3017.7,9.775390625,7.958984375,9,2
3017.8,9.765625,7.94921875,9,2
3017.9,9.7705078125,7.958984375,9,2
3018,9.794921875,7.919921875,9,2
3018.1,9.7998046875,7.890625,9,2
3018.2,9.8046875,7.9296875,9,2
3018.3,9.794921875,7.958984375,9,2
3018.4,9.794921875,7.91015625,9,2
3018.5,9.794921875,7.94921875,9,2
3018.6,9.7998046875,7.9296875,9,2
3018.7,9.8046875,7.9296875,9,2
3018.8,9.794921875,7.958984375,9,2
3018.9,9.7900390625,7.9345703125,9,2
3019,9.8193359375,7.9345703125,9,2
3019.1,9.7998046875,7.9443359375,9,2
3019.2,9.775390625,7.96875,9,2
3019.3,9.8095703125,7.939453125,9,2
3019.4,9.8095703125,7.958984375,9,2
3019.5,9.8193359375,7.9443359375,9,2
3019.6,9.78515625,7.9736328125,9,2
3019.7,9.814453125,7.958984375,9,2
3019.8,9.78515625,7.9541015625,9,2
3019.9,9.7998046875,7.94921875,9,2
3020,9.78515625,7.98828125,9,2
3020.1,9.8095703125,7.94921875,9,2
3020.2,9.814453125,7.94921875,9,2
3020.3,9.7900390625,7.9736328125,9,2
3020.4,9.8095703125,7.9638671875,9,2
3020.5,9.775390625,7.9443359375,9,2
3020.6,9.7900390625,7.939453125,9,2
3020.7,9.794921875,7.939453125,9,2
3020.8,9.814453125,7.9345703125,9,2
3020.9,9.8095703125,7.9638671875,9,2
3021,9.794921875,7.96875,9,2
3021.1,9.8291015625,7.9541015625,9,2
3021.2,9.82421875,7.9345703125,9,2
3021.3,9.755859375,7.9638671875,9,2
3021.4,9.78515625,7.9443359375,9,2
3021.5,9.8095703125,7.96875,9,2
3021.6,9.794921875,7.9638671875,9,2
3021.7,9.82421875,7.96875,9,2
3021.8,9.8193359375,7.9248046875,9,2
3021.9,9.794921875,7.98828125,9,2
3022,9.78515625,7.978515625,9,2
3022.1,9.8193359375,7.9638671875,9,2
3022.2,9.7802734375,7.98828125,9,2
3022.3,9.7998046875,7.958984375,9,2
3022.4,9.794921875,7.96875,9,2
3022.5,9.8291015625,7.96875,9,2
3022.6,9.8291015625,7.9638671875,9,2
3022.7,9.814453125,7.9541015625,9,2
3022.8,9.82421875,7.958984375,9,2
3022.9,9.8095703125,7.94921875,9,2
3023,9.8193359375,7.9443359375,9,2
3023.1,9.8193359375,7.96875,9,2
3023.2,9.7900390625,7.978515625,9,2
3023.3,9.8193359375,7.9541015625,9,2
3023.4,9.814453125,7.9736328125,9,2
3023.5,9.7900390625,7.9736328125,9,2
3023.6,9.794921875,7.9833984375,9,2
3023.7,9.8095703125,7.98828125,9,2
3023.8,9.7998046875,8.0029296875,9,2
3023.9,9.78515625,7.9736328125,9,2
3024,9.8095703125,7.9931640625,9,2
3024.1,9.7900390625,7.98828125,9,2
3024.2,9.7900390625,7.96875,9,2
3024.3,9.814453125,7.978515625,9,2
3024.4,9.8095703125,8.0029296875,9,2
3024.5,9.8193359375,7.978515625,9,2
3024.6,9.814453125,7.958984375,9,2
3024.7,9.8193359375,7.9833984375,9,2
3024.8,9.8193359375,7.998046875,9,2
3024.9,9.8095703125,7.978515625,9,2
3025,9.7998046875,7.9833984375,9,2
3025.1,9.8291015625,7.96875,9,2
3025.2,9.8291015625,7.9931640625,9,2
3025.3,9.8046875,7.9833984375,9,2
3025.4,9.8193359375,7.9443359375,9,2
3025.5,9.8095703125,7.98828125,9,2
3025.6,9.82421875,7.9736328125,9,2
3025.7,9.8291015625,7.9931640625,9,2
3025.8,9.8193359375,7.98828125,9,2
3025.9,9.8193359375,7.9736328125,9,2
3026,9.7998046875,7.9931640625,9,2
3026.1,9.7900390625,8.0078125,9,2
3026.2,9.8388671875,7.978515625,9,2
3026.3,9.7998046875,8.0029296875,9,2
3026.4,9.8291015625,7.978515625,9,2
3026.5,9.8046875,8.0078125,9,2
3026.6,9.794921875,7.9931640625,9,2
3026.7,9.7900390625,7.98828125,9,2
3026.8,9.8291015625,7.9736328125,9,2
3026.9,9.8046875,7.978515625,9,2
3027,9.833984375,7.98828125,9,2
3027.1,9.8095703125,7.978515625,9,2
3027.2,9.814453125,8.0029296875,9,2
3027.3,9.8046875,7.9736328125,9,2
3027.4,9.8095703125,7.9931640625,9,2
3027.5,9.82421875,7.98828125,9,2
3027.6,9.8046875,7.98828125,9,2
3027.7,9.82421875,7.9833984375,9,2
3027.8,9.8291015625,7.958984375,9,2
3027.9,9.84375,7.9443359375,9,2
3028,9.8291015625,7.958984375,9,2
3028.1,9.8486328125,7.9638671875,9,2
3028.2,9.84375,7.958984375,9,2
3028.3,9.8095703125,7.9931640625,9,2
3028.4,9.8095703125,8.0029296875,9,2
3028.5,9.8388671875,7.9736328125,9,2
3028.6,9.84375,7.9736328125,9,2
3028.7,9.8388671875,7.9833984375,9,2
3028.8,9.8046875,7.958984375,9,2
3028.9,9.84375,7.9638671875,9,2
3029,9.8193359375,7.96875,9,2
3029.1,9.8388671875,7.9736328125,9,2
3029.2,9.82421875,7.998046875,9,2
3029.3,9.8486328125,7.9931640625,9,2
3029.4,9.8388671875,7.9833984375,9,2
3029.5,9.814453125,7.96875,9,2
3029.6,9.8388671875,8.0029296875,9,2
3029.7,9.8291015625,7.9736328125,9,2
3029.8,9.8193359375,8.0078125,9,2
3029.9,9.8046875,7.9736328125,9,2
3030,9.8291015625,8.0078125,9,2
3030.1,9.8046875,7.98828125,9,2
3030.2,9.833984375,8.0029296875,9,2
3030.3,9.833984375,7.998046875,9,2
3030.4,9.8388671875,7.978515625,9,2
3030.5,9.8291015625,7.998046875,9,2
3030.6,9.8193359375,7.98828125,9,2
3030.7,9.814453125,7.9931640625,9,2
3030.8,9.82421875,8.0078125,9,2
3030.9,9.8193359375,8.0126953125,9,2
3031,9.853515625,8.0126953125,9,2
3031.1,9.8193359375,7.9736328125,9,2
3031.2,9.8291015625,8.0126953125,9,2
3031.3,9.8486328125,7.9833984375,9,2
3031.4,9.853515625,7.98828125,9,2
3031.5,9.8095703125,8.0029296875,9,2
3031.6,9.8095703125,7.9833984375,9,2
3031.7,9.8193359375,8.0126953125,9,2
3031.8,9.8486328125,7.98828125,9,2
3031.9,9.8388671875,7.98828125,9,2
3032,9.8291015625,8.0078125,9,2
3032.1,9.84375,7.998046875,9,2
3032.2,9.833984375,8.0078125,9,2
3032.3,9.814453125,7.998046875,9,2
3032.4,9.8486328125,7.9931640625,9,2
3032.5,9.8388671875,8.0224609375,9,2
3032.6,9.912109375,8.017578125,9,2
3032.7,9.8291015625,8.0078125,9,2
3032.8,9.814453125,8.0224609375,9,2
3032.9,9.8486328125,7.98828125,9,2
3033,9.82421875,8.0029296875,9,2
3033.1,9.833984375,7.98828125,9,2
3033.2,9.833984375,8.0224609375,9,2
3033.3,9.82421875,8.0126953125,9,2
3033.4,9.84375,7.9931640625,9,2
3033.5,9.84375,7.9931640625,9,2
3033.6,9.833984375,8.0029296875,9,2
3033.7,9.84375,7.98828125,9,2
3033.8,9.8486328125,8.017578125,9,2
3033.9,9.8388671875,7.998046875,9,2
3034,9.82421875,8.0029296875,9,2
3034.1,9.82421875,8.017578125,9,2
3034.2,9.82421875,7.98828125,9,2
3034.3,9.8193359375,8.017578125,9,2
3034.4,9.8291015625,8.0126953125,9,2
3034.5,9.8193359375,8.0126953125,9,2
3034.6,9.84375,7.9833984375,9,2
3034.7,9.8193359375,8.0126953125,9,2
3034.8,9.8388671875,7.9833984375,9,2
3034.9,9.8583984375,7.9833984375,9,2
3035,9.84375,8.0126953125,9,2
3035.1,9.82421875,8.0126953125,9,2
3035.2,9.833984375,7.9931640625,9,2
3035.3,9.8486328125,8.017578125,9,2
3035.4,9.84375,8.017578125,9,2
3035.5,9.853515625,7.9931640625,9,2
3035.6,9.8193359375,8.0078125,9,2
3035.7,9.833984375,8.0126953125,9,2
3035.8,9.8486328125,8.0029296875,9,2
3035.9,9.84375,8.017578125,9,2
3036,9.8583984375,7.9931640625,9,2
3036.1,9.8291015625,8.0029296875,9,2
3036.2,9.8193359375,8.0078125,9,2
3036.3,9.8583984375,7.998046875,9,2
3036.4,9.8486328125,8.0126953125,9,2
3036.5,9.853515625,8.02734375,9,2
3036.6,9.84375,8.0224609375,9,2
3036.7,9.8486328125,7.98828125,9,2
3036.8,9.853515625,7.9931640625,9,2
3036.9,9.8291015625,8.0322265625,9,2
3037,9.8291015625,8.0029296875,9,2
3037.1,9.8583984375,7.9736328125,9,2
3037.2,9.8193359375,8.017578125,9,2
3037.3,9.8291015625,8.02734375,9,2
3037.4,9.84375,8.0126953125,9,2
3037.5,9.814453125,8.0126953125,9,2
3037.6,9.8291015625,7.98828125,9,2
3037.7,9.8291015625,8.02734375,9,2
3037.8,9.84375,8.0029296875,9,2
3037.9,9.82421875,8.02734375,9,2
3038,9.853515625,8.017578125,9,2
3038.1,9.8388671875,8.017578125,9,2
3038.2,9.82421875,8.046875,9,2
3038.3,9.833984375,8.0419921875,9,2
3038.4,9.8291015625,8.0517578125,9,2
3038.5,9.833984375,8.037109375,9,2
3038.6,9.853515625,8.02734375,9,2
3038.7,9.853515625,8.0224609375,9,2
3038.8,9.84375,8.0126953125,9,2
3038.9,9.8388671875,7.9736328125,9,2
3039,9.8583984375,8.0224609375,9,2
3039.1,9.82421875,8.0078125,9,2
3039.2,9.82421875,8.0419921875,9,2
3039.3,9.833984375,8.046875,9,2
3039.4,9.8291015625,8.0078125,9,2
3039.5,9.8583984375,8.017578125,9,2
3039.6,9.8388671875,8.0126953125,9,2
3039.7,9.8486328125,8.017578125,9,2
3039.8,9.86328125,7.9931640625,9,2
3039.9,9.8681640625,8.0078125,9,2
3040,9.8486328125,8.037109375,9,2
3040.1,9.8681640625,8.017578125,9,2
3040.2,9.8291015625,8.0126953125,9,2
3040.3,9.8486328125,8.0224609375,9,2
3040.4,9.8486328125,8.02734375,9,2
3040.5,9.8486328125,8.037109375,9,2
3040.6,9.84375,8.0419921875,9,2
3040.7,9.873046875,8.0224609375,9,2
3040.8,9.8681640625,8.0078125,9,2
3040.9,9.873046875,8.017578125,9,2
3041,9.84375,8.046875,9,2
3041.1,9.853515625,8.0029296875,9,2
3041.2,9.873046875,8.02734375,9,2
3041.3,9.86328125,8.02734375,9,2
3041.4,9.873046875,8.0126953125,9,2
3041.5,9.853515625,8.0224609375,9,2
3041.6,9.873046875,8.0322265625,9,2
3041.7,9.8779296875,8.0322265625,9,2
3041.8,9.8681640625,8.0126953125,9,2
3041.9,9.873046875,8.046875,9,2
3042,9.8828125,8.0126953125,9,2
3042.1,9.8583984375,8.0419921875,9,2
3042.2,9.8681640625,8.017578125,9,2
3042.3,9.853515625,8.037109375,9,2
3042.4,9.8583984375,8.0224609375,9,2
3042.5,9.8828125,8.0224609375,9,2
3042.6,9.853515625,8.037109375,9,2
3042.7,9.8486328125,8.046875,9,2
3042.8,9.873046875,8.0615234375,9,2
3042.9,9.86328125,8.037109375,9,2
3043,9.853515625,8.0517578125,9,2
3043.1,9.8779296875,8.0322265625,9,2
3043.2,9.8681640625,8.046875,9,2
3043.3,9.8681640625,8.0322265625,9,2
3043.4,9.8779296875,8.0322265625,9,2
3043.5,9.873046875,8.037109375,9,2
3043.6,9.8828125,8.037109375,9,2
3043.7,9.892578125,8.02734375,9,2
3043.8,9.8779296875,8.017578125,9,2
3043.9,9.8486328125,8.017578125,9,2
3044,9.8828125,8.0517578125,9,2
3044.1,9.8681640625,8.02734375,9,2
3044.2,9.86328125,8.0322265625,9,2
3044.3,9.8291015625,8.037109375,9,2
3044.4,9.8583984375,8.02734375,9,2
3044.5,9.8681640625,8.0322265625,9,2
3044.6,9.8486328125,8.0419921875,9,2
3044.7,9.853515625,8.02734375,9,2
3044.8,9.853515625,8.046875,9,2
3044.9,9.8681640625,8.046875,9,2
3045,9.853515625,8.0322265625,9,2
3045.1,9.8486328125,8.02734375,9,2
3045.2,9.86328125,8.0078125,9,2
3045.3,9.873046875,8.0029296875,9,2
3045.4,9.8828125,8.0224609375,9,2
3045.5,9.86328125,8.046875,9,2
3045.6,9.873046875,8.017578125,9,2
3045.7,9.853515625,8.017578125,9,2
3045.8,9.8876953125,8.0419921875,9,2
3045.9,9.892578125,8.046875,9,2
3046,9.873046875,8.0322265625,9,2
3046.1,9.853515625,8.0126953125,9,2
3046.2,9.853515625,8.02734375,9,2
3046.3,9.84375,8.0419921875,9,2
3046.4,9.8486328125,8.017578125,9,2
3046.5,9.873046875,8.02734375,9,2
3046.6,9.8828125,8.0419921875,9,2
3046.7,9.8779296875,8.0078125,9,2
3046.8,9.873046875,8.02734375,9,2
3046.9,9.84375,8.0224609375,9,2
3047,9.84375,8.0419921875,9,2
3047.1,9.8681640625,8.0029296875,9,2
3047.2,9.8583984375,8.0419921875,9,2
3047.3,9.853515625,8.046875,9,2
3047.4,9.8876953125,8.0224609375,9,2
3047.5,9.892578125,8.037109375,9,2
3047.6,9.86328125,8.0126953125,9,2
3047.7,9.8828125,8.037109375,9,2
3047.8,9.8681640625,8.0322265625,9,2
3047.9,9.8583984375,8.0224609375,9,2
3048,9.84375,8.037109375,9,2
3048.1,9.8486328125,8.0126953125,9,2
3048.2,9.8681640625,8.0224609375,9,2
3048.3,9.82421875,8.0419921875,9,2
3048.4,9.8681640625,8.0078125,9,2
3048.5,9.8583984375,8.0517578125,9,2
3048.6,9.8681640625,8.0517578125,9,2
3048.7,9.8583984375,8.0517578125,9,2
3048.8,9.8876953125,8.046875,9,2
3048.9,9.8828125,8.02734375,9,2
3049,9.8583984375,8.046875,9,2
3049.1,9.873046875,8.0322265625,9,2
3049.2,9.8486328125,8.046875,9,2
3049.3,9.8681640625,8.0517578125,9,2
3049.4,9.8828125,8.037109375,9,2
3049.5,9.86328125,8.056640625,9,2
3049.6,9.8876953125,8.02734375,9,2
3049.7,9.873046875,8.0224609375,9,2
3049.8,9.8583984375,8.02734375,9,2
3049.9,9.8779296875,8.046875,9,2
3050,9.86328125,8.056640625,9,2
3050.1,9.86328125,8.046875,9,2
3050.2,9.8583984375,8.0615234375,9,2
3050.3,9.8681640625,8.0419921875,9,2
3050.4,9.8583984375,8.0517578125,9,2
3050.5,9.8583984375,8.046875,9,2
3050.6,9.8681640625,8.056640625,9,2
3050.7,9.8583984375,8.0615234375,9,2
3050.8,9.86328125,8.06640625,9,2
3050.9,9.8828125,8.056640625,9,2
3051,9.8583984375,8.046875,9,2
3051.1,9.8876953125,8.056640625,9,2
3051.2,9.873046875,8.0419921875,9,2
3051.3,9.84375,8.046875,9,2
3051.4,9.8974609375,8.02734375,9,2
3051.5,9.8681640625,8.0517578125,9,2
3051.6,9.873046875,8.046875,9,2
3051.7,9.873046875,8.056640625,9,2
3051.8,9.8681640625,8.046875,9,2
3051.9,9.8681640625,8.056640625,9,2
3052,9.8876953125,8.02734375,9,2
3052.1,9.8974609375,8.0224609375,9,2
3052.2,9.84375,8.06640625,9,2
3052.3,9.8974609375,8.046875,9,2
3052.4,9.8876953125,8.0517578125,9,2
3052.5,9.9072265625,8.0078125,9,2
3052.6,9.833984375,7.9296875,9,2
3052.7,9.8583984375,7.7783203125,9,2
3052.8,9.8291015625,7.7978515625,9,2
3052.9,9.8583984375,7.7734375,9,2
3053,9.833984375,7.8076171875,9,2
3053.1,9.8291015625,7.8076171875,9,2
3053.2,9.814453125,7.822265625,9,2
3053.3,9.7998046875,7.8564453125,9,2
3053.4,9.78515625,7.8466796875,9,2
3053.5,9.775390625,7.8564453125,9,2
3053.6,9.7314453125,7.890625,9,2
3053.7,9.70703125,7.91015625,9,2
3053.8,9.677734375,7.9052734375,9,2
3053.9,9.6435546875,7.91015625,9,2
3054,9.6533203125,7.91015625,9,2
3054.1,9.58984375,7.9248046875,9,2
3054.2,9.6044921875,7.8857421875,9,2
3054.3,9.5751953125,7.890625,9,2
3054.4,9.5166015625,7.8662109375,9,2
3054.5,9.501953125,7.8662109375,9,2
3054.6,9.4677734375,7.8955078125,9,2
3054.7,9.453125,7.8466796875,9,2
3054.8,9.43359375,7.8466796875,9,2
3054.9,9.3896484375,7.8369140625,9,2
3055,9.3505859375,7.861328125,9,2
3055.1,9.3408203125,7.841796875,9,2
3055.2,9.2919921875,7.841796875,9,2
3055.3,9.2431640625,7.822265625,9,2
3055.4,9.2236328125,7.7783203125,9,2
3055.5,9.208984375,7.7978515625,9,2
3055.6,9.1455078125,7.7783203125,9,2
3055.7,9.16015625,7.744140625,9,2
3055.8,9.0771484375,7.7587890625,9,2
3055.9,9.0478515625,7.734375,9,2
3056,9.00390625,7.7392578125,9,2
3056.1,9.013671875,7.6904296875,9,2
3056.2,8.974609375,7.6953125,9,2
3056.3,8.935546875,7.6611328125,9,2
3056.4,8.8623046875,7.6708984375,9,2
3056.5,8.818359375,7.65625,9,2
3056.6,8.7841796875,7.6416015625,9,2
3056.7,8.76953125,7.6220703125,9,2
3056.8,8.740234375,7.5927734375,9,2
3056.9,8.662109375,7.5927734375,9,2
3057,8.6572265625,7.55859375,9,2
3057.1,8.5888671875,7.5634765625,9,2
3057.2,8.564453125,7.5146484375,9,2
3057.3,8.525390625,7.51953125,9,2
3057.4,8.5205078125,7.470703125,9,2
3057.5,8.4765625,7.4853515625,9,2
3057.6,8.4228515625,7.4560546875,9,2
3057.7,8.37890625,7.4609375,9,2
3057.8,8.359375,7.4267578125,9,2
3057.9,8.3203125,7.4169921875,9,2
3058,8.2666015625,7.40234375,9,2
3058.1,8.2470703125,7.353515625,9,2
3058.2,8.1884765625,7.333984375,9,2
3058.3,8.1494140625,7.36328125,9,2
3058.4,8.14453125,7.3095703125,9,2
3058.5,8.1005859375,7.294921875,9,2
3058.6,8.0712890625,7.2705078125,9,2
3058.7,8.02734375,7.265625,9,2
3058.8,7.958984375,7.275390625,9,2
3058.9,7.939453125,7.24609375,9,2
3059,7.9052734375,7.20703125,9,2
3059.1,7.880859375,7.2119140625,9,2
3059.2,7.8125,7.2021484375,9,2
3059.3,7.8076171875,7.197265625,9,2
3059.4,7.783203125,7.1630859375,9,2
3059.5,7.724609375,7.1484375,9,2
3059.6,7.7001953125,7.138671875,9,2
3059.7,7.6708984375,7.08984375,9,2
3059.8,7.6318359375,7.0947265625,9,2
3059.9,7.607421875,7.109375,9,2
3060,7.5830078125,7.0751953125,9,2
3060.1,7.51953125,7.0556640625,9,2
3060.2,7.490234375,7.0458984375,9,2
3060.3,7.4755859375,6.9970703125,9,2
3060.4,7.451171875,6.9873046875,9,2
3060.5,7.421875,7.0068359375,9,2
3060.6,7.3681640625,6.9775390625,9,2
3060.7,7.314453125,6.953125,9,2
3060.8,7.32421875,6.93359375,9,2
3060.9,7.2705078125,6.943359375,9,2
